"hv000","hv001","hv006","hv007","hv010","hv011","hv012","hv013","hv014","hv024","hv025","hv040","hv045c","hv201","hv204","hv205","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv213","hv214","hv215","hv216","hv217","hv219","hv220","hv221","hv226","hv227","hv230a","hv237","hv241","hv243a","hv243b","hv243c","hv243d","hv243e","hv244","hv245","hv246","hv246a","hv246b","hv246c","hv246d","hv246e","hv246f","hv247","hv270","hv271","hv270a","hv271a","hml1"
"SL7","261","6","2019",0,0,1,1,0,"1","2",369,"2","43",30,"22","0","0","0","0","0","0","0","11","13","31",1,"1","1",50,"0","8","1","2","0","3","0","0","0","0","0","1",50,"1","0","0","0","0","1","0","0","1",-85580,"2",-56219,1
"SL7","261","6","2019",1,1,3,3,1,"1","2",369,"6","42",15,"23","0","1","0","0","0","0","0","11","13","31",1,"2","1",44,"0","8","1","2","0","3","0","0","0","0","0","1",20,"0","0","0","0","0","0","0","0","1",-86678,"2",-58383,1
"SL7","261","6","2019",0,0,3,3,0,"1","2",369,"2","43",30,"22","0","0","0","0","0","0","0","34","13","31",3,"4","1",70,"0","8","0","2","0","3","0","1","0","0","0","1",30,"1","0","0","0","1","0","2","0","2",-52628,"4",8728,0
"SL7","261","6","2019",0,0,3,3,0,"1","2",369,"6","42",10,"23","0","0","0","0","0","0","0","11","13","31",2,"2","1",29,"0","8","1","2","0","2","1","0","0","0","0","1",20,"1","0","0","0","0","0","2","0","1",-84301,"2",-53698,2
"SL7","261","6","2019",1,1,4,4,0,"1","2",369,"2","43",30,"22","0","0","0","0","0","0","0","11","13","31",2,"2","1",48,"0","8","1","2","0","2","0","0","0","0","0","1",50,"1","0","0","0","0","0","1","0","1",-90180,"1",-65285,2
"SL7","261","6","2019",1,1,4,4,0,"1","2",369,"2","43",30,"22","0","0","0","0","0","0","0","11","22","31",3,"2","1",45,"0","8","0","2","0","2","1","0","0","0","0","1",50,"1","0","0","0","1","0","10","0","2",-78345,"2",-41959,0
"SL7","261","6","2019",1,1,4,4,2,"1","2",369,"6","42",15,"23","0","1","0","0","0","0","0","11","13","31",1,"2","1",29,"0","8","1","2","0","2","0","0","0","0","0","1",10,"0","0","0","0","0","0","0","0","1",-86655,"2",-58337,1
"SL7","261","6","2019",1,0,5,5,0,"1","2",369,"2","43",30,"23","0","0","0","0","0","0","0","11","13","31",4,"4","1",60,"0","8","0","2","0","3","0","0","0","0","0","1",40,"0","0","0","0","0","0","0","0","1",-96894,"1",-78518,0
"SL7","261","6","2019",1,1,4,4,1,"1","2",369,"6","42",15,"23","0","0","0","0","0","0","0","11","13","31",1,"2","1",43,"0","8","1","2","0","2","0","0","0","0","0","1",40,"0","0","0","0","0","0","0","0","1",-94443,"1",-73688,1
"SL7","261","6","2019",1,0,8,8,0,"1","2",369,"2","43",20,"22","0","0","0","0","0","0","0","11","22","31",6,"4","1",34,"0","8","0","2","0","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","5","0","1",-80844,"2",-46884,0
"SL7","261","6","2019",1,0,3,3,1,"1","2",369,"6","42",15,"23","0","1","0","0","0","0","0","34","31","31",2,"2","1",61,"0","8","1","2","0","2","1","1","0","0","0","1",70,"1","0","0","0","0","1","2","0","3",-18962,"5",75083,2
"SL7","261","6","2019",1,0,3,3,0,"1","2",369,"6","42",15,"31","0","1","0","0","0","0","0","11","13","31",2,"2","1",63,"0","8","1","2","0","2","0","1","0","0","0","1",20,"0","0","0","0","0","0","0","0","1",-82817,"2",-50773,2
"SL7","261","6","2019",1,1,4,4,2,"1","2",369,"6","42",15,"23","0","1","0","0","0","0","0","11","13","31",2,"2","1",42,"0","8","1","2","0","2","0","1","0","0","0","1",10,"1","0","0","0","1","1","1","0","2",-75486,"2",-36324,2
"SL7","261","6","2019",1,1,3,3,0,"1","2",369,"2","43",50,"22","0","0","0","0","0","0","0","11","13","31",3,"4","1",48,"0","8","1","2","0","2","1","0","0","0","0","1",60,"1","0","0","0","0","5","0","0","2",-74114,"3",-33620,1
"SL7","261","6","2019",1,1,3,3,0,"1","2",369,"2","43",30,"31","0","0","0","0","0","0","0","11","13","31",2,"2","1",35,"0","8","0","2","0","3","0","0","0","0","0","1",40,"0","0","0","0","0","0","0","0","1",-101673,"1",-87938,0
"SL7","262","6","2019",1,0,9,9,3,"2","2",394,"3","43",10,"23","0","0","1","0","0","0","0","11","31","31",3,"4","1",30,"0","8","1","2","0","2","0","0","0","0","0","1",45,"1","0","0","0","3","0","5","0","3",-38530,"4",36515,1
"SL7","262","6","2019",1,2,8,8,2,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","13","22",3,"4","1",55,"0","8","1","2","0","3","0","1","0","0","0","1",30,"1","0","0","0","4","0","5","0","1",-105551,"1",-95581,4
"SL7","262","6","2019",3,0,10,10,4,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","33","31",6,"4","1",56,"0","8","1","2","0","2","0","1","0","0","0","1",35,"1","0","0","0","0","0","10","0","1",-84252,"2",-53601,6
"SL7","262","6","2019",1,2,7,7,1,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","13","31",3,"4","1",58,"0","8","0","2","0","2","0","0","0","0","0","1",40,"1","0","0","0","0","0","7","0","1",-97944,"1",-80588,0
"SL7","262","6","2019",2,1,15,15,5,"2","2",394,"3","32",15,"23","0","0","0","0","0","0","0","11","33","31",4,"4","1",66,"0","8","1","2","0","2","1","1","0","0","0","1",25,"1","0","0","0","0","0","40","0","2",-69182,"3",-23899,7
"SL7","262","6","2019",1,0,3,1,1,"2","2",394,"3","43",10,"23","0","1","0","0","0","0","0","11","22","31",2,"2","2",32,"0","8","1","2","0","3","0","1","0","0","0","1",45,"1","0","0","0","0","0","8","0","1",-81561,"2",-48298,1
"SL7","262","6","2019",2,2,8,8,2,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","22","31",5,"4","1",28,"0","8","1","2","0","3","1","0","0","0","0","1",998,"1","0","0","0","0","0","10","0","1",-85600,"2",-56259,1
"SL7","262","6","2019",1,0,1,1,0,"2","2",394,"3","43",10,"23","0","0","0","0","0","0","0","11","22","12",1,"1","2",45,"0","8","1","2","0","2","0","0","0","0","0","1",25,"0","0","0","0","0","0","0","0","1",-114824,"1",-113857,1
"SL7","262","6","2019",1,1,8,8,3,"2","2",394,"3","43",0,"23","0","0","0","0","0","0","0","11","22","31",2,"2","1",40,"0","8","1","2","0","2","0","1","0","0","0","1",35,"1","0","0","0","0","0","8","0","1",-90579,"1",-66071,2
"SL7","262","6","2019",1,1,3,3,1,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","31","31",1,"2","1",42,"0","8","1","2","0","2","1","0","0","0","0","1",998,"1","0","0","0","0","0","6","0","2",-70098,"3",-25705,1
"SL7","262","6","2019",1,1,3,3,1,"2","2",394,"3","43",10,"23","0","0","0","0","0","0","0","11","21","12",1,"2","1",36,"0","8","1","2","0","3","0","0","0","0","0","1",25,"1","0","0","0","0","0","5","0","1",-118681,"1",-121459,1
"SL7","262","6","2019",3,0,10,10,1,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","13","31",5,"4","1",42,"0","8","0","2","0","2","0","1","0","0","0","1",40,"1","0","0","0","3","4","10","0","1",-85068,"2",-55209,0
"SL7","262","6","2019",1,0,3,3,1,"2","2",394,"3","43",10,"23","0","0","0","0","0","0","0","11","22","31",1,"2","1",40,"0","8","1","2","0","2","0","0","0","0","0","1",998,"1","0","0","0","1","0","0","0","1",-96865,"1",-78461,1
"SL7","262","6","2019",1,3,6,6,1,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","13","31",5,"4","1",30,"0","8","1","2","0","3","0","1","0","0","0","1",25,"1","0","0","0","5","0","20","0","1",-83768,"2",-52647,5
"SL7","262","6","2019",2,1,10,10,3,"2","2",394,"5","43",10,"31","0","0","0","0","0","0","0","11","13","31",4,"4","1",59,"0","8","0","2","0","2","0","0","0","0","0","0",NA,"1","0","0","0","0","0","25","0","1",-100887,"1",-86389,0
"SL7","262","6","2019",1,0,10,10,3,"2","2",394,"3","43",10,"23","0","0","0","0","0","0","0","11","22","31",2,"4","1",40,"0","8","1","2","0","3","0","1","0","0","0","1",45,"1","0","0","0","2","0","15","0","1",-89237,"2",-63426,1
"SL7","262","6","2019",1,0,4,4,0,"2","2",394,"3","31",20,"23","0","0","0","0","0","0","0","11","13","22",2,"2","1",52,"0","8","1","2","0","3","0","1","0","0","0","1",20,"1","0","0","0","0","0","5","0","1",-92512,"1",-69882,3
"SL7","262","6","2019",1,1,2,2,0,"2","2",394,"3","43",10,"23","0","1","0","0","0","0","0","11","21","12",2,"2","1",25,"0","8","1","2","0","2","0","0","0","0","0","1",25,"1","0","0","0","2","0","5","0","1",-109084,"1",-102546,3
"SL7","262","6","2019",2,0,6,6,3,"2","2",394,"3","43",20,"23","0","0","0","0","0","0","0","11","13","22",3,"4","1",25,"0","8","1","3","0","3","0","0","0","0","0","0",NA,"1","0","0","0","0","0","5","0","1",-114225,"1",-112678,2
"SL7","262","6","2019",1,0,4,4,1,"2","2",394,"3","32",15,"23","0","0","0","0","0","0","0","11","33","31",3,"4","1",45,"0","8","1","2","0","2","0","1","0","0","0","1",35,"1","0","0","0","0","0","10","0","2",-78837,"2",-42930,5
"SL7","262","6","2019",2,1,3,3,0,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","13","22",2,"4","1",40,"0","8","1","2","0","3","0","1","0","0","0","1",25,"1","0","0","0","0","0","7","0","1",-106186,"1",-96833,2
"SL7","262","6","2019",1,0,7,7,1,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","13","31",4,"4","1",28,"0","8","1","2","0","2","0","0","0","0","0","1",20,"1","0","0","0","0","0","2","0","1",-96723,"1",-78181,1
"SL7","262","6","2019",1,0,5,5,1,"2","2",394,"3","43",15,"23","0","0","0","0","0","0","0","11","21","12",2,"2","1",20,"0","8","1","2","0","3","0","0","0","0","0","1",35,"1","0","0","0","2","0","7","0","1",-117411,"1",-118957,2
"SL7","262","6","2019",1,2,4,4,0,"2","2",394,"3","43",10,"23","0","0","0","0","0","0","0","11","22","31",3,"4","1",18,"0","8","1","2","0","2","0","0","0","0","0","1",35,"0","0","0","0","0","0","0","0","1",-96337,"1",-77421,3
"SL7","263","8","2019",1,2,7,7,1,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",3,"4","2",48,"0","8","0","2","0","2","1","1","0","0","0","1",55,"0","0","0","0","0","0","0","0","1",-81318,"2",-47818,0
"SL7","263","8","2019",1,0,5,5,0,"2","2",477,"6","43",30,"23","0","1","0","0","0","0","0","34","31","31",3,"4","1",64,"0","8","1","2","0","2","1","1","0","0","0","1",30,"1","0","0","0","8","0","7","0","3",-21773,"5",69543,2
"SL7","263","8","2019",3,0,12,12,3,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",4,"4","1",55,"0","8","0","2","0","3","0","0","0","0","0","1",35,"0","0","0","0","0","0","0","0","1",-97534,"1",-79780,0
"SL7","263","8","2019",1,3,8,8,1,"2","2",477,"6","43",15,"22","0","1","0","0","0","1","0","34","31","31",3,"4","1",45,"0","8","1","2","0","2","1","1","0","0","0","1",35,"1","0","0","0","4","6","8","0","3",-541,"5",111390,2
"SL7","263","8","2019",1,1,7,7,2,"2","2",477,"6","43",30,"23","0","1","0","0","0","0","0","11","13","31",2,"2","1",35,"0","8","1","2","0","3","1","1","0","0","0","1",25,"0","0","0","0","0","0","0","0","2",-75304,"2",-35965,2
"SL7","263","8","2019",1,0,6,6,1,"2","2",477,"6","43",30,"23","0","1","0","0","0","0","0","11","13","31",2,"2","1",46,"0","8","1","2","0","3","1","1","0","0","0","1",25,"1","0","0","0","0","0","17","0","2",-73924,"3",-33245,3
"SL7","263","8","2019",0,0,6,6,0,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",3,"4","1",62,"0","8","0","2","0","2","0","0","0","0","0","1",55,"0","0","0","0","0","0","0","0","1",-96317,"1",-77382,0
"SL7","263","8","2019",2,0,9,9,2,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",3,"5","2",45,"0","8","0","2","0","2","1","0","0","0","0","1",55,"1","0","0","0","7","4","20","0","1",-80128,"2",-45474,0
"SL7","263","8","2019",1,0,7,7,2,"2","2",477,"6","43",20,"23","0","1","0","0","0","0","0","11","13","31",2,"4","2",62,"0","8","1","2","0","2","1","1","0","0","0","1",35,"1","0","0","0","0","0","10","0","2",-73304,"3",-32024,4
"SL7","263","8","2019",2,0,7,7,2,"2","2",477,"6","43",20,"23","0","0","0","0","0","0","0","11","13","31",3,"4","2",53,"0","8","1","2","0","2","0","0","0","0","0","1",35,"1","0","0","0","0","0","20","0","1",-95491,"1",-75753,3
"SL7","263","8","2019",1,1,5,5,1,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",3,"2","2",35,"0","8","0","2","0","3","0","1","0","0","0","1",55,"1","0","0","0","1","0","1","0","1",-88676,"2",-62321,0
"SL7","263","8","2019",1,0,4,4,0,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","34","31","31",4,"2","1",55,"0","8","0","2","0","2","1","1","0","0","0","1",55,"0","0","0","0","0","0","0","0","3",-33411,"4",46605,0
"SL7","263","8","2019",2,1,8,8,3,"2","2",477,"6","43",30,"22","0","1","0","0","0","0","0","34","31","31",3,"4","1",38,"0","8","1","2","0","2","1","1","0","0","0","1",35,"1","0","0","0","1","0","5","0","3",-18857,"5",75291,1
"SL7","263","8","2019",0,0,3,3,0,"2","2",477,"6","43",30,"23","0","1","0","0","0","0","0","34","31","31",2,"2","1",70,"0","8","1","3","0","3","1","1","0","0","0","1",40,"0","0","0","0","0","0","0","0","3",-25623,"4",61953,1
"SL7","263","8","2019",0,0,6,6,0,"2","2",477,"6","43",996,"23","0","0","0","0","0","0","0","11","22","31",3,"2","1",69,"0","8","0","2","0","2","0","0","0","0","0","1",35,"0","0","0","0","0","0","0","0","1",-96315,"1",-77378,0
"SL7","263","8","2019",1,0,6,6,0,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",3,"2","2",40,"0","8","0","2","0","3","0","0","0","0","0","1",45,"0","0","0","0","0","0","0","0","1",-96937,"1",-78603,0
"SL7","263","8","2019",3,0,9,9,2,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","31","31",3,"4","1",65,"0","8","0","2","0","2","0","0","0","0","0","1",55,"0","0","0","0","0","0","0","0","2",-78443,"2",-42152,0
"SL7","263","8","2019",1,2,4,4,1,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",2,"4","2",40,"0","8","0","2","0","2","0","0","0","0","0","1",45,"1","0","0","0","5","0","0","0","1",-92635,"1",-70125,0
"SL7","263","8","2019",1,2,4,4,0,"2","2",477,"6","43",25,"23","0","1","0","0","0","0","0","11","13","31",3,"4","1",65,"0","8","1","2","0","2","0","1","0","0","0","1",40,"0","0","0","0","0","0","0","0","1",-82285,"2",-49725,1
"SL7","263","8","2019",1,0,3,3,0,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","34","31","31",2,"2","1",35,"0","8","1","2","0","2","0","0","0","0","0","1",20,"0","0","0","0","0","0","0","0","2",-48407,"4",17049,1
"SL7","263","8","2019",2,1,8,8,0,"2","2",477,"6","43",30,"23","0","0","0","0","0","0","0","11","22","31",3,"4","1",90,"0","8","0","2","0","2","0","0","0","0","0","1",45,"0","0","0","0","0","0","0","0","1",-96937,"1",-78603,0
"SL7","263","8","2019",1,0,8,8,3,"2","2",477,"6","43",10,"23","0","0","0","0","0","0","0","11","22","31",4,"4","1",60,"0","8","0","2","0","2","0","0","0","0","0","1",25,"0","0","0","0","0","0","0","0","1",-96314,"1",-77376,0
"SL7","263","8","2019",2,1,7,7,2,"2","2",477,"6","43",20,"23","0","1","0","0","0","0","0","34","31","31",3,"4","1",63,"0","8","1","2","0","2","1","1","0","0","0","1",30,"0","0","0","0","0","0","0","0","3",-25659,"4",61884,1
"SL7","263","8","2019",0,1,5,5,0,"2","2",477,"6","43",40,"23","0","0","0","0","0","0","0","11","13","31",2,"4","2",68,"0","8","1","2","0","3","0","0","0","0","0","1",30,"1","0","0","0","0","0","24","0","1",-96111,"1",-76975,2
"SL7","264","6","2019",0,0,5,5,0,"2","2",474,"6","31",30,"22","0","0","0","0","0","0","0","12","13","22",3,"2","2",67,"0","8","0","2","0","3","0","0","0","0","0","1",40,"1","0","0","0","3","2","6","0","2",-73267,"3",-31950,0
"SL7","264","6","2019",2,0,7,7,3,"2","2",474,"6","31",15,"23","0","0","0","0","1","0","0","11","13","12",1,"4","1",42,"0","8","1","5","1","3","0","1","0","0","0","1",35,"1","0","1","0","0","0","1","0","1",-83608,"2",-52332,1
"SL7","264","6","2019",1,3,14,14,3,"2","2",474,"2","21",20,"22","0","1","0","0","1","0","0","34","31","31",4,"4","1",45,"0","8","1","2","1","3","0","0","0","0","0","1",998,"1","0","0","0","2","1","2","0","3",-11542,"5",89708,4
"SL7","264","6","2019",1,1,7,7,2,"2","2",474,"6","14",40,"23","0","0","0","0","0","0","0","34","31","31",2,"4","2",51,"0","8","1","5","0","2","1","1","0","0","0","1",35,"1","0","10","0","0","0","6","0","3",-18558,"5",75879,2
"SL7","264","6","2019",1,1,8,8,3,"2","2",474,"6","31",15,"23","0","1","0","0","0","0","0","34","31","31",6,"2","1",41,"0","8","1","5","1","2","1","1","0","0","0","1",35,"1","0","6","0","0","4","8","0","3",-2828,"5",106883,1
"SL7","264","6","2019",3,0,11,11,1,"2","2",474,"6","21",20,"23","0","0","0","0","0","0","0","12","13","22",3,"4","1",37,"0","8","0","2","0","3","0","0","0","0","0","1",950,"0","0","0","0","0","0","0","0","1",-91711,"1",-68302,0
"SL7","264","6","2019",1,0,7,7,2,"2","2",474,"6","21",996,"22","0","1","0","0","0","1","0","34","31","31",2,"2","1",47,"0","8","1","2","1","3","0","1","0","0","0","1",20,"1","0","2","0","2","0","2","0","3",-4738,"5",103118,3
"SL7","264","6","2019",1,1,5,5,2,"2","2",474,"2","21",10,"22","0","1","0","0","0","1","0","34","31","31",3,"2","1",32,"0","8","1","2","1","3","1","1","0","0","0","0",NA,"1","0","1","0","4","0","5","1","4",27020,"5",165711,1
"SL7","264","6","2019",1,1,6,6,2,"2","2",474,"6","31",20,"23","0","0","0","0","0","1","0","11","13","31",4,"2","1",39,"0","8","1","5","1","2","1","0","0","0","0","1",45,"1","0","0","0","1","0","0","0","2",-62298,"3",-10330,1
"SL7","264","6","2019",1,1,5,5,2,"2","2",474,"6","31",10,"23","0","1","0","0","0","0","0","12","13","22",2,"2","1",38,"0","8","1","2","0","3","0","1","0","0","0","1",40,"1","0","0","0","0","0","10","0","2",-69412,"3",-24352,2
"SL7","264","6","2019",0,0,4,4,1,"2","2",474,"6","14",30,"23","0","0","0","0","0","0","0","11","13","12",1,"2","1",61,"0","8","1","5","0","2","0","0","0","0","0","1",35,"1","0","6","0","0","0","0","0","1",-100649,"1",-85919,2
"SL7","264","6","2019",1,0,6,6,0,"2","2",474,"6","14",20,"23","0","1","0","0","1","0","0","34","31","31",3,"4","1",64,"0","8","1","5","0","2","0","1","0","0","0","1",45,"1","0","2","0","4","0","5","0","3",-10219,"5",92315,3
"SL7","264","6","2019",1,1,3,3,1,"2","2",474,"6","42",40,"22","0","1","0","0","0","0","0","12","13","22",1,"2","2",27,"0","8","0","2","0","3","1","1","0","0","0","1",70,"1","0","0","0","2","3","6","0","2",-62329,"3",-10391,0
"SL7","264","6","2019",1,0,6,6,2,"2","2",474,"6","14",15,"23","0","0","0","0","0","0","0","11","31","31",4,"2","1",45,"0","8","1","5","0","2","1","0","0","0","0","1",35,"1","0","3","0","2","0","2","0","2",-56784,"3",537,2
"SL7","264","6","2019",2,0,11,11,2,"2","2",474,"6","42",20,"31","0","1","0","0","0","1","0","12","13","22",3,"4","1",62,"0","8","1","2","0","3","1","1","0","0","0","1",950,"1","9","28","0","34","98","32","0","3",-37862,"4",37832,3
"SL7","264","6","2019",1,0,5,5,1,"2","2",474,"6","14",15,"23","0","1","0","0","0","0","0","11","13","31",2,"2","1",48,"0","8","1","5","0","2","1","0","0","0","0","1",45,"1","0","1","0","0","0","3","1","2",-48157,"4",17540,1
"SL7","264","6","2019",1,0,6,6,2,"2","2",474,"6","42",20,"31","0","1","0","0","0","1","0","11","13","12",1,"2","1",40,"0","8","1","5","0","2","1","1","0","0","0","1",35,"1","0","1","0","0","2","0","0","2",-79572,"2",-44377,2
"SL7","264","6","2019",1,3,6,6,0,"2","2",474,"6","31",15,"23","0","0","0","0","1","0","0","11","13","12",3,"4","1",52,"0","8","1","5","1","2","0","1","0","0","0","1",25,"1","0","1","0","1","0","0","0","2",-79491,"2",-44219,1
"SL7","264","6","2019",3,0,6,6,1,"2","2",474,"6","32",30,"23","0","1","0","0","1","0","0","12","13","31",3,"4","1",39,"0","8","1","2","0","3","1","1","0","0","0","1",70,"1","0","0","0","2","3","13","0","3",-38312,"4",36944,2
"SL7","264","6","2019",1,0,2,2,0,"2","2",474,"6","21",20,"23","0","0","0","0","0","0","0","34","31","31",1,"3","2",68,"0","8","1","2","0","3","0","0","0","0","0","1",10,"1","0","1","0","0","2","0","0","3",-34658,"4",44146,2
"SL7","264","6","2019",0,1,6,3,2,"2","2",474,"6","32",20,"31","0","0","0","0","0","0","0","12","13","22",3,"4","1",35,"0","8","1","2","0","3","1","0","0","0","0","1",950,"1","95","95","0","38","95","95","0","2",-62950,"3",-11617,3
"SL7","264","6","2019",1,0,3,3,1,"2","2",474,"6","21",10,"23","0","0","0","0","1","0","0","12","13","22",2,"2","1",37,"0","8","1","2","0","3","1","1","0","0","0","1",50,"1","0","0","0","0","0","9","0","2",-62738,"3",-11198,1
"SL7","264","6","2019",1,1,7,7,2,"2","2",474,"6","31",15,"23","0","0","0","0","1","0","0","11","13","12",1,"4","1",65,"0","8","1","5","0","3","1","1","0","0","0","1",45,"1","0","3","0","7","6","8","0","2",-64291,"3",-14259,1
"SL7","264","6","2019",2,1,5,5,1,"2","2",474,"6","21",10,"22","0","0","0","0","0","0","0","12","13","31",1,"4","2",40,"0","8","1","2","1","3","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","2",-60591,"3",-6966,2
"SL7","265","7","2019",3,0,10,10,2,"5","1",59,"2","14",30,"22","1","1","1","1","0","0","0","34","34","31",5,"4","2",76,"0","7","1","5","1","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",161940,"4",76802,2
"SL7","265","7","2019",0,1,1,1,0,"5","1",59,"5","72",45,"22","0","1","0","0","0","0","0","34","31","31",2,"1","1",28,"0","7","0","5","1","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",113078,"3",19385,0
"SL7","265","7","2019",1,1,4,4,1,"5","1",59,"4","72",60,"13","1","0","1","1","0","0","1","33","31","31",2,"2","1",38,"0","7","0","5","0","3","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",284418,"5",220721,0
"SL7","265","7","2019",0,2,3,3,0,"5","1",59,"4","72",30,"22","1","1","1","0","0","0","0","34","31","31",1,"3","1",21,"0","7","0","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",155975,"4",69792,0
"SL7","265","7","2019",2,0,6,6,1,"5","1",59,"6","72",60,"12","1","1","1","1","0","0","1","33","31","31",3,"4","1",57,"0","7","0","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",278567,"5",213845,0
"SL7","265","7","2019",0,0,1,1,0,"5","1",59,"3","72",60,"22","1","1","1","0","0","0","0","34","31","31",1,"1","1",28,"0","7","0","5","8","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",158818,"4",73132,0
"SL7","265","7","2019",1,0,4,4,2,"5","1",59,"3","72",40,"22","1","1","0","0","0","0","0","34","31","31",1,"2","1",42,"0","7","1","5","8","3","1","1","0","0","0","1",1,"0","0","0","0","0","0","0","0","5",117354,"3",24410,1
"SL7","265","7","2019",1,0,3,3,1,"5","1",59,"4","72",30,"22","1","1","1","0","0","0","0","34","31","31",1,"1","2",29,"0","7","1","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",155975,"4",69792,1
"SL7","265","7","2019",3,1,5,5,0,"5","1",59,"2","14",45,"22","1","1","1","1","0","1","0","33","34","31",3,"4","1",47,"0","7","1","5","1","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",206603,"5",129283,2
"SL7","265","7","2019",0,1,1,1,0,"5","1",59,"5","72",45,"22","0","1","0","0","0","0","0","34","31","31",2,"1","1",43,"0","7","0","5","0","6","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",113078,"3",19385,0
"SL7","265","7","2019",1,1,2,2,0,"5","1",59,"6","72",30,"22","1","1","1","1","0","0","0","34","31","31",2,"2","1",39,"0","7","0","5","0","3","1","1","0","1","0","0",NA,"0","0","0","0","0","0","0","1","5",206722,"5",129423,0
"SL7","265","7","2019",0,0,1,1,0,"5","1",59,"6","14",45,"22","0","0","0","0","0","0","0","34","31","31",2,"1","1",45,"0","7","0","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",80324,"3",-19103,0
"SL7","265","7","2019",1,2,5,5,0,"5","1",59,"4","72",20,"22","0","0","1","0","0","0","0","34","31","31",2,"4","1",44,"0","7","1","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",136476,"4",46880,3
"SL7","265","7","2019",1,0,13,13,0,"5","1",59,"4","72",30,"12","1","1","1","1","0","0","1","34","31","31",4,"4","1",54,"0","7","0","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",254686,"5",185784,0
"SL7","265","7","2019",0,1,3,3,0,"5","1",59,"5","14",30,"22","0","0","0","0","0","0","0","11","11","31",1,"1","1",28,"0","7","0","5","1","6","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",7944,"1",-104154,0
"SL7","265","7","2019",2,0,9,9,1,"5","1",59,"4","14",40,"22","1","1","1","1","0","0","0","34","31","31",3,"5","2",43,"0","7","1","5","0","3","1","1","0","0","0","0",NA,"1","0","0","0","1","0","0","1","5",169276,"4",85421,1
"SL7","265","7","2019",2,1,4,4,0,"5","1",59,"6","72",15,"22","1","0","0","1","0","0","0","34","31","31",2,"4","2",40,"0","7","0","5","8","3","1","1","0","0","0","0",NA,"1","0","0","0","0","0","2","0","5",137844,"4",48487,0
"SL7","265","7","2019",4,0,9,9,1,"5","1",59,"5","72",996,"12","1","1","1","1","0","0","1","34","31","31",2,"5","1",42,"0","4","0","5","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",287994,"5",224923,0
"SL7","265","7","2019",1,0,4,4,0,"5","1",59,"2","72",30,"12","1","1","1","1","0","0","1","34","31","31",4,"4","1",64,"0","7","0","5","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",283382,"5",219503,0
"SL7","265","7","2019",1,2,6,6,1,"5","1",59,"3","72",30,"12","1","1","1","1","0","0","1","33","31","31",3,"5","1",37,"0","7","0","5","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",308774,"5",249341,0
"SL7","265","7","2019",2,0,3,3,0,"5","1",59,"5","72",30,"31","1","1","1","1","0","0","0","34","34","31",2,"3","2",29,"0","7","0","5","1","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",185907,"5",104965,0
